username,location,sentiment,sentiment-score,text,time_zone,created_at,place,lang,quote_count,reply_count,retweeted,retweet_count,favorited,favorite_count,timestamp_ms,followers_count,friends_count,statuses_count
Татьяна Анисимова,,NEUTRAL,0.4600480199,"RT @EDinarWorldwide: $90 Million Budget: Japan's GMO Reveals More Cryptocurrency Mining Details
https://t.co/PljJp5mqT9
#blockchain… ",,Mon Sep 18 17:40:03 +0000 2017,,en,0,0,False,0,False,0,1505756403257,481,616,2897
Akasha,The UnderWorld,NEUTRAL,0.41695231200000005,"RT @ynahpipE: I've met some pretty fucked up people who were raw, organic, non-gmo, vegan...

Diet doesn't mean shit if you ain't right wit…",Eastern Time (US & Canada),Mon Sep 18 17:40:39 +0000 2017,,en,0,0,False,0,False,0,1505756439497,890,496,41765
Epiphany,"Chicago, IL",NEGATIVE,0.2614867091,"All in all, many people flock to diet to heal their problems without healing themselves first. https://t.co/I3ChqGskME",Central Time (US & Canada),Mon Sep 18 17:40:44 +0000 2017,,en,0,0,False,0,False,0,1505756444782,7803,5653,7451
DESMOND KING,,NEGATIVE,0.015892284,"RT @VirginiaInCal: 🚨GMO ALERT🚨
#Kelloggs is selling U unlabeled toxic GMOs like #KelloggMuseli ! 
BOYCOTT all Kellogg's products 4 blo… ",,Mon Sep 18 17:40:47 +0000 2017,,en,0,0,False,0,False,0,1505756447413,1489,1952,48931
Alex Trembath,San Francisco,POSITIVE,0.7259796262,Should be fun. https://t.co/wcxO9qdE6W,Pacific Time (US & Canada),Mon Sep 18 17:41:00 +0000 2017,,en,0,0,False,0,False,0,1505756460792,4089,2159,28306
🌸spirit✨of✨freedom,la terra firma,NEUTRAL,0.5993548036,"@matteo_trotta GMO, Global Alert https://t.co/9BuWiW7JIq via @YouTube",Amsterdam,Mon Sep 18 17:41:07 +0000 2017,,de,0,0,False,0,False,0,1505756467336,14310,11478,380247
ICOvsLife,Berlin,POSITIVE,0.7265895009000001,RT @crypto_insider1: Japan’s Internet Giant GMO Launching Bitcoin Mining with 7nm Chips #bitcoin #fintech #altcoin #cryptocurrency… ,Brasilia,Mon Sep 18 17:41:27 +0000 2017,,en,0,0,False,0,False,0,1505756487752,89,297,1229
🌸spirit✨of✨freedom,la terra firma,NEGATIVE,0.3197388053,"@Agrotecnica1 GMO, Global Alert https://t.co/9BuWiW7JIq via @YouTube",Amsterdam,Mon Sep 18 17:41:34 +0000 2017,,de,0,0,False,0,False,0,1505756494888,14310,11478,380248
Cel Beta,USA,NEGATIVE,0.2374101877,"RT @HealthRanger: Monsanto, if you are so proud of your products, why won't you label them? #GMO #Monsanto https://t.co/MuEe0tTV6p",,Mon Sep 18 17:41:38 +0000 2017,,en,0,0,False,0,False,0,1505756498755,363,1061,9939
Prince_Itachi ☥,🤷🏾‍♂️,NEUTRAL,0.41695231200000005,"RT @ynahpipE: I've met some pretty fucked up people who were raw, organic, non-gmo, vegan...

Diet doesn't mean shit if you ain't right wit…",,Mon Sep 18 17:41:53 +0000 2017,,en,0,0,False,0,False,0,1505756513393,680,643,20282
[BlackQueen)❤️,LongLiveKellz,POSITIVE,0.6939131618000001,"Non GMO, Eat smart!",Pacific Time (US & Canada),Mon Sep 18 17:42:08 +0000 2017,,en,0,0,False,0,False,0,1505756528741,4062,2581,7902
🌸spirit✨of✨freedom,la terra firma,NEGATIVE,0.37600082160000003,"@alfredodeangeli @SenadoArgentina GMO, Global Alert https://t.co/9BuWiW7JIq via @YouTube",Amsterdam,Mon Sep 18 17:42:09 +0000 2017,,de,0,0,False,0,False,0,1505756529718,14310,11478,380249
Your mother,Snapchat - Hadyn69 ,NEGATIVE,0.3502849042,"RT @ynahpipE: All in all, many people flock to diet to heal their problems without healing themselves first. https://t.co/I3ChqGskME",Central Time (US & Canada),Mon Sep 18 17:42:14 +0000 2017,,en,0,0,False,0,False,0,1505756534122,527,1954,11522
Mike Wood,"London, England",NEUTRAL,0.5124937296000001,RT @ICOismylife: RT @crypto_insider1: Japan’s Internet Giant GMO Launching Bitcoin Mining with 7nm Chips #bitcoin … https://t.co/DguJOxBb1g,,Mon Sep 18 17:42:27 +0000 2017,,en,0,0,False,0,False,0,1505756547893,271,124,1020
Princess Assassin,,NEGATIVE,0.0722289383,"RT @Watchme58476651: @bbusa617 Kellogg's Loves GMO Contamination of Organic - Boycott Morningstar Farms, Kashi, Bear Naked, and Gardenburge…",,Mon Sep 18 17:42:31 +0000 2017,,en,0,0,False,0,False,0,1505756551890,2347,1137,62493
"HABESHA, Inc.",Global,POSITIVE,0.6133799553,All Organic and Non-GMO! What's on your vegan grocery lists this week?#Veganlife #Vegangrocerylists #HABESHAinc… https://t.co/gtBAct2OqF,Quito,Mon Sep 18 17:42:34 +0000 2017,,en,0,0,False,0,False,0,1505756554177,751,274,1499
Ankh Asia,,POSITIVE,0.9480926394,"RT @Love_Mecca: Non GMO, Eat smart!",Eastern Time (US & Canada),Mon Sep 18 17:42:58 +0000 2017,,en,0,0,False,0,False,0,1505756578729,223,294,5601
m^~k l€gg€,London/Birmingham,NEGATIVE,0.2903197408,"@lydia_ashford @faisalislam Ok, I understand the reasoning, but hasn't the precautionary principle hamstrung GMO's… https://t.co/G9XJbcub8E",,Mon Sep 18 17:43:01 +0000 2017,,en,0,0,False,0,False,0,1505756581708,81,901,752
ㅤ,"Marrakesh, Dark Continent",NEGATIVE,0.1905294806,RT @chemical_scum: 2067: North West is president. IG likes are fiat currency. Human limbic systems are GMO. My top tweet has the word 'lyk'…,Casablanca,Mon Sep 18 17:43:11 +0000 2017,,en,0,0,False,0,False,0,1505756591186,23040,0,1169052
Cara NicAine,Hometown: San Francisco,POSITIVE,0.7879302502000001,RT @NonGMOProject: Going #nongmo increased this farmer's profits and made his growing practices more environmentally sound. https://t.co/Nk…,Pacific Time (US & Canada),Mon Sep 18 17:43:21 +0000 2017,,en,0,0,False,0,False,0,1505756601216,242,78,27602
Naomi Suzuki,,NEGATIVE,0.3457901478,前回の偽キャンペーンは、通報を受けながら無視したGMOさんのおかげで閉鎖されずに完走してしまいましたが、今回はどうなることやら。即消しが懐かしいLolipopサーバではなく、今回もまたXREAサーバなのでご注意下ください。前回→ https://t.co/rGDtUKt4e2,Tokyo,Mon Sep 18 17:43:54 +0000 2017,,ja,0,0,False,0,False,0,1505756634568,779,40,2208
Jeff Bradshaw,"Scottsbluff, NE",NEGATIVE,0.0163145103,Wow. What a mess! https://t.co/pSJNNNn8Zs,,Mon Sep 18 17:44:03 +0000 2017,"{'id': '53d3452aa005cb99', 'url': 'https://api.twitter.com/1.1/geo/id/53d3452aa005cb99.json', 'place_type': 'city', 'name': 'Scottsbluff', 'full_name': 'Scottsbluff, NE', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-103.721759, 41.846129], [-103.721759, 41.903056], [-103.626501, 41.903056], [-103.626501, 41.846129]]]}, 'attributes': {}}",en,0,0,False,0,False,0,1505756643282,580,186,2567
Local Futures / EoH,,NEGATIVE,0.2121255249,Another case of the fox guarding the chicken coop. https://t.co/pCRb3euNWG #GMO #Monsanto,Eastern Time (US & Canada),Mon Sep 18 17:44:03 +0000 2017,,en,0,0,False,0,False,0,1505756643748,4785,2041,3027
"HABESHA, Inc.",Global,POSITIVE,0.627933681,All Organic and Non-GMO! What's on your vegan grocery lists this week? #Veganlife #Vegangrocerylists #HABESHAinc #…… https://t.co/1glThTPBN6,Quito,Mon Sep 18 17:44:29 +0000 2017,,en,0,0,False,0,False,0,1505756669030,751,274,1500
Desert Mystic,,NEUTRAL,0.41695231200000005,"RT @ynahpipE: I've met some pretty fucked up people who were raw, organic, non-gmo, vegan...

Diet doesn't mean shit if you ain't right wit…",,Mon Sep 18 17:44:51 +0000 2017,,en,0,0,False,0,False,0,1505756691232,2910,582,30886
Joely 🇺🇸 ❤ 🇺🇸 🚂,United States of America 🇺🇸❤,NEGATIVE,0.0249388982,@President1Trump Time to boycott Kellogg's... they're GMO anyway! https://t.co/jVvoNno2yK,,Mon Sep 18 17:44:51 +0000 2017,,en,0,0,False,0,False,0,1505756691090,3701,5001,18248
TG 😝💥,United States,POSITIVE,0.9046356678,"Thank You @President1Trump ,good to know! Probably GMO anyway's. https://t.co/ILv062A8K4",Eastern Time (US & Canada),Mon Sep 18 17:44:53 +0000 2017,,en,0,0,False,0,False,0,1505756693089,286,473,331
Ari,CA,NEUTRAL,0.41695231200000005,"RT @ynahpipE: I've met some pretty fucked up people who were raw, organic, non-gmo, vegan...

Diet doesn't mean shit if you ain't right wit…",,Mon Sep 18 17:44:58 +0000 2017,,en,0,0,False,0,False,0,1505756698362,101,78,1283
UStyleFashion,"Chicago, IL",NEUTRAL,0.48873651030000004,RT @health_anbeauty: #health #beauty Buy Now: $38.24 New Nordic Hair Volume Non GMO VEGAN Swedish Apple... https://t.co/QbB8qFGgT4 https://…,Pacific Time (US & Canada),Mon Sep 18 17:45:13 +0000 2017,,en,0,0,False,0,False,0,1505756713227,1566,1083,281728
John,,NEGATIVE,0.3084061742,@LoveGhirardelli Is it non-gmo?,Eastern Time (US & Canada),Mon Sep 18 17:45:14 +0000 2017,,en,0,0,False,0,False,0,1505756714841,333,2341,595
aquafina,"Vancouver, WA",NEUTRAL,0.41695231200000005,"RT @ynahpipE: I've met some pretty fucked up people who were raw, organic, non-gmo, vegan...

Diet doesn't mean shit if you ain't right wit…",Atlantic Time (Canada),Mon Sep 18 17:45:25 +0000 2017,,en,0,0,False,0,False,0,1505756725316,426,333,21261
enjoypolo,7.5.3.84.70.24.606.Vancouver,NEGATIVE,0.3452381194,‘GM seed choice shouldn’t be dictated’: Italian farmers question EU court ruling on Monsanto corn https://t.co/mPWjbXij79,,Mon Sep 18 17:46:45 +0000 2017,,en,0,0,False,0,False,0,1505756805303,388,1307,3476
Shepherd-of-Fire,secret lair below Reagan Libry,NEGATIVE,0.0476728566,RT @jnm0201: @President1Trump Time to boycott Kellogg's... they're GMO anyway! https://t.co/jVvoNno2yK,,Mon Sep 18 17:46:59 +0000 2017,,en,0,0,False,0,False,0,1505756819605,3364,4835,62715
aleksandra aleka,,NEGATIVE,0.2015992701,RT @AgBioWorld: Hidden hunger: How anti-GMO activists are blocking humanitarian biofortification in Africa and Asia   https://t.co/7Tr023uG…,Belgrade,Mon Sep 18 17:47:11 +0000 2017,,en,0,0,False,0,False,0,1505756831331,236,499,6403
★ Livvy kitten,in a frilly bed in The Nameless City's palace holding a feather,NEGATIVE,0.135004878,@Mined_Under @FlamboyantFowl now i recomend you go are read a fear mongering GMO or climate change is gonna kill us… https://t.co/UlrdJipsKq,London,Mon Sep 18 17:47:21 +0000 2017,,en,0,0,False,0,False,0,1505756841435,517,230,29132
Marcus Anthony Caba,,NEUTRAL,0.4446705878,Lmao. People will say anything. https://t.co/6ZdjOfB0rj,,Mon Sep 18 17:47:22 +0000 2017,,en,0,0,False,0,False,0,1505756842287,2284,4574,19048
Keith,,NEGATIVE,0.0476728566,RT @jnm0201: @President1Trump Time to boycott Kellogg's... they're GMO anyway! https://t.co/jVvoNno2yK,,Mon Sep 18 17:48:02 +0000 2017,,en,0,0,False,0,False,0,1505756882712,943,1345,8622
Nancy Prosser,"Redondo Beach, CA",POSITIVE,0.7879302502000001,RT @NonGMOProject: Going #nongmo increased this farmer's profits and made his growing practices more environmentally sound. https://t.co/Nk…,Pacific Time (US & Canada),Mon Sep 18 17:48:08 +0000 2017,,en,0,0,False,0,False,0,1505756888861,233,465,12635
The Moe Dome,Between the 2-D & 3-D world,NEGATIVE,0.3316039443,@99freemind Screw Kellogs anyway - they use GMO's #BoycottKellogs.,Eastern Time (US & Canada),Mon Sep 18 17:48:12 +0000 2017,,en,0,0,False,0,False,0,1505756892822,1367,577,39299
The Holistic Works,,NEGATIVE,0.3978152573,Find out which British food brands contain GMs or animals fed on GM-soya. Get Shop GMO Free in the UK. https://t.co/3i69QGFhYh,London,Mon Sep 18 17:48:58 +0000 2017,,en,0,0,False,0,False,0,1505756938010,11901,158,91429
NoGMOsVerified,,NEGATIVE,0.0573584698,"Monsanto's ""Discredit Bureau"" really does exist #GMOs #RightToKnow #GMO /gw https://t.co/hFU1vf9nfN",,Mon Sep 18 17:49:16 +0000 2017,,en,0,0,False,0,False,0,1505756956466,3406,3083,74422
SK.Crypto,Germany,NEUTRAL,0.4825230837,RT @CryptoNewswire: Tokyo-based GMO Internet Group Plans to Spend $320M on Bitcoin Mining Busines - https://t.co/M7haSS2ohg $BTC #blockchai…,Indiana (East),Mon Sep 18 17:49:17 +0000 2017,,en,0,0,False,0,False,0,1505756957425,20,128,254
Chris Chelberg,"Bay Area, CA",NEUTRAL,0.5767287612,"RT @Aelkus: I think more interesting is within-group variation; e.g, liberals that believe in global warming but not science re… ",Pacific Time (US & Canada),Mon Sep 18 17:49:20 +0000 2017,,en,0,0,False,0,False,0,1505756960624,185,126,15179
RebelFrom1944,Heartland of the United States,NEUTRAL,0.5681398511,RT @VirginiaInCal: https://t.co/cw5IQucxOI  @RealPro4Real @maggieatlas @SamanthaSAS @mallikarjunjkti @rebelfrom1944 @sasalbahrain… ,Eastern Time (US & Canada),Mon Sep 18 17:49:58 +0000 2017,,und,0,0,False,0,False,0,1505756998474,3701,3600,7604
Thicko Sampson,"Cunt, Wyoming",NEGATIVE,0.1978843808,"i, personally, prefer food with extra gmo's in them",,Fri Mar 16 18:25:48 +0000 2018,,en,0,0,False,0,False,0,1521224748780,378,215,7120
Alliebs,,NEGATIVE,0.2986056507,@jessithevegan One of my books I have said soy is only an issue when it has GMO’s. And the majority of soy plants c… https://t.co/acpUkrnJse,,Fri Mar 16 18:26:02 +0000 2018,,en,0,0,False,0,False,0,1521224762484,1110,415,7399
Salma✨,Probably scamming ,POSITIVE,0.7796953321000001,@dhariinii IM READY I WILL FIGHT CAMERON AND HIS FUCKING VEGAN ORGANIC NON GMO POPCORN,,Fri Mar 16 18:26:27 +0000 2018,,en,0,0,False,0,False,0,1521224787704,221,654,9193
Fernando Casal,"Santiago de Compostela, España",POSITIVE,0.9305213094,"RT @ChemicalScience: Did you miss our video abstract on ""Taking genetic engineering &amp; therapy to the next level""? An easy way to learn abou…",Pacific Time (US & Canada),Fri Mar 16 18:27:19 +0000 2018,,en,0,0,False,0,False,0,1521224839822,58,263,245
Matt Winters,"West Jordan, UT",NEGATIVE,0.2791467607,#Green Life https://t.co/OnsWwnsnBm  @UtahDEQ #gmo #airplane,Mountain Time (US & Canada),Fri Mar 16 18:28:19 +0000 2018,,en,0,0,False,0,False,0,1521224899268,274,138,1835
Duganja,"Delray Beach, Florida USA",NEGATIVE,0.0466886647,RT @Liberty_Thunder: Uhm... didn't former Fox News reporters lose a lawsuit on appeal (when Fox didn't run their GMO stories) for the reaso…,Eastern Time (US & Canada),Fri Mar 16 18:29:05 +0000 2018,,en,0,0,False,0,False,0,1521224945626,2466,4997,116390
Thomas Hansen,,POSITIVE,0.8271938562000001,RT @OysteinHeggdal: I Norge har vi har regulert i hjel et helt vitenskapelig fagfelt og ødelagt muligheter for innovativ avl og utvikling.…,Amsterdam,Fri Mar 16 18:29:06 +0000 2018,,no,0,0,False,0,False,0,1521224946362,747,2333,8898
Tom Lines,Brighton,NEGATIVE,0.2215762585,RT @SSF_BERF_DEFM: Golden Rice falls short on promises https://t.co/7kUyCBOQao,London,Fri Mar 16 18:29:17 +0000 2018,,en,0,0,False,0,False,0,1521224957888,1514,541,27680
#HelpYouGetGAINS,"Missouri, USA",NEUTRAL,0.49870359900000005,RT @DrHubaEvaluator: MNT: Major depression: Brain tissue reveals sex-specific gene changes - From analyzing the postmortem brain tissue of…,Pacific Time (US & Canada),Fri Mar 16 18:29:43 +0000 2018,,en,0,0,False,0,False,0,1521224983399,21369,19766,247085
Elizah Leigh,"Dream It, DO It.",NEGATIVE,0.25604599710000003,Non-GMO verified almond-based protein powder will be hitting the marketplace this May https://t.co/1cdreSdb8j,Mountain Time (US & Canada),Fri Mar 16 18:29:55 +0000 2018,,en,0,0,False,0,False,0,1521224995385,1561,354,56744
Joseph Ricci,"Washington, DC",POSITIVE,0.6367505789,"Salmon’s future: Wild, farmed or GMO?

https://t.co/xq6o1QN6nv

@RT_America @NewswithEd @Natashasweatte",Pacific Time (US & Canada),Fri Mar 16 18:30:01 +0000 2018,,en,0,0,False,0,False,0,1521225001360,204,936,593
AI Gold,USA,NEGATIVE,0.3485702872,"Genetic 🌍 Interesting Facts.
DNA Transformation means removing a gene from one organism and inserting it into anoth… https://t.co/fCyY2VL974",Pacific Time (US & Canada),Fri Mar 16 18:30:02 +0000 2018,,en,0,0,False,0,False,0,1521225002110,12,12,54
Farm Fairy Crafts,"Austin, Texas",NEGATIVE,0.2675516605,"Weed-Whacking Herbicide Proves Deadly to Human Cells: https://t.co/ShIoZFLDcm 
#GMO",Central Time (US & Canada),Fri Mar 16 18:30:23 +0000 2018,,en,0,0,False,0,False,0,1521225023577,28409,21274,667734
GMOAnswers,,NEUTRAL,0.4169210792,"GMO misinformation is all around us, especially in our grocery aisles. Chef Jonathan Bardzik takes shoppers on a mi… https://t.co/dIyNkh6ILm",Pacific Time (US & Canada),Fri Mar 16 18:30:52 +0000 2018,,en,0,0,False,0,False,0,1521225052129,10751,593,4833
Video Game Character Ideas,,NEGATIVE,0.2154210061,A genetically modified parrot with the knowledge required to attach abominations to bicycles outside a chamber of stalagmites.,,Fri Mar 16 18:31:20 +0000 2018,,en,0,0,False,0,False,0,1521225080528,196,4,93404
CBI,,POSITIVE,0.8269630671,"RT @GMOAnswers: GMO misinformation is all around us, especially in our grocery aisles. Chef Jonathan Bardzik takes shoppers on a mission to…",Eastern Time (US & Canada),Fri Mar 16 18:31:20 +0000 2018,,en,0,0,False,0,False,0,1521225080701,7982,6266,19682
Jennifer Finch,"Massachusetts, USA",NEGATIVE,0.2313614339,"RT @TheSpaceGal: ""His gene expression — the transcribing and translation of genes, not the genes themselves — was what actually changed dur…",,Fri Mar 16 18:31:39 +0000 2018,,en,0,0,False,0,False,0,1521225099326,235,792,18861
Mikel Matthews Jr,"ÜT: 40.103573,-88.210367",NEGATIVE,0.0143451998,RT @janetteedson: 7% of gene EXPRESSION changed. Not unexpected. Telomeres shortened. Also not unexpected. 7% of genes or DNA changing. wou…,Central Time (US & Canada),Fri Mar 16 18:31:48 +0000 2018,,en,0,0,False,0,False,0,1521225108284,885,1102,4121
Kim Sytsma,Eighth Line Farm,POSITIVE,0.8269630671,"RT @GMOAnswers: GMO misinformation is all around us, especially in our grocery aisles. Chef Jonathan Bardzik takes shoppers on a mission to…",,Fri Mar 16 18:32:07 +0000 2018,,en,0,0,False,0,False,0,1521225127027,465,395,3545
Farm Fairy Crafts,"Austin, Texas",NEUTRAL,0.5798653364,Vets &amp; Farmers Show Evidence of Digestive Harm 2 Animals Fed #GMO: https://t.co/ezuud9ywrI https://t.co/tEK8veZKb7 https://t.co/4eHKMYDyxy,Central Time (US & Canada),Fri Mar 16 18:32:27 +0000 2018,,en,0,0,False,0,False,0,1521225147611,28409,21274,667736
jneed,,NEUTRAL,0.5616195202,RT @FarmFairyCrafts: Vets &amp; Farmers Show Evidence of Digestive Harm 2 Animals Fed #GMO: https://t.co/ezuud9ywrI https://t.co/tEK8veZKb7 htt…,Central Time (US & Canada),Fri Mar 16 18:32:47 +0000 2018,,en,0,0,False,0,False,0,1521225167486,2534,3975,43066
BadCyberpunkBot,Somewhere in cyberspace.,NEUTRAL,0.41376543050000003,"The commuters next to the skyscraper were the color of genetically modified blood, desolate yet calm.",Pacific Time (US & Canada),Fri Mar 16 18:33:06 +0000 2018,,en,0,0,False,0,False,0,1521225186957,39,1,4587
Captain Kolvir,3rd Rock From The Sun,POSITIVE,0.8661879301000001,@GroceryMakers How adorable ... now stay the F&amp;CK out of our state GMO labeling initiatives,,Fri Mar 16 18:33:55 +0000 2018,,en,0,0,False,0,False,0,1521225235219,61,711,1106
Carmen👠Albizu,"Bilbao,País Vasco, España",POSITIVE,0.6166800261000001,"RT @LaurelCoons: The DNA Sequence Defines Functionally Active sNR Binding Sites

📌Only small fraction of the protein-DNA interactions resul…",,Fri Mar 16 18:33:58 +0000 2018,,en,0,0,False,0,False,0,1521225238593,1044,87,49900
Christine Huddleston,Toronto,NEUTRAL,0.4276528358,RT @FarmFairyCrafts: .@MonsantoCo #GMO https://t.co/7kiqcH3fz8,,Fri Mar 16 18:33:58 +0000 2018,,und,0,0,False,0,False,0,1521225238627,14259,14748,655928
Beckie  Gab.ai/BoonieKane,"Goodells,MI",NEGATIVE,0.1058984548,"@jerome_corsi @volsocal @realDonaldTrump of the ""white hats"" is to ""save trump"" WeThePeeps gain nothing at all - GO… https://t.co/tE2kTZYdrM",Pacific Time (US & Canada),Fri Mar 16 18:34:27 +0000 2018,,en,0,0,False,0,False,0,1521225267243,6416,6764,234247
Marilynn Hendricks,,NEUTRAL,0.5247846246,RT @PernillaLaila: @EtsiSusi @Kameleon1974 @YouTube https://t.co/aECJK9Xun6,,Fri Mar 16 18:34:38 +0000 2018,,und,0,0,False,0,False,0,1521225278911,478,204,27118
Real eFood,,NEUTRAL,0.5523528457,"RT @AmandaChidlow: Non-gmo, clean food is the cure! https://t.co/ZCD2UGZfH7",Atlantic Time (Canada),Fri Mar 16 18:35:01 +0000 2018,,en,0,0,False,0,False,0,1521225301187,699,251,32785
